<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
LVC,D,20150915,000000,25.56,25.56,24.789,25.554,2158,0
LVC,D,20150916,000000,25.554,25.554,25.319,25.478,751,0
LVC,D,20150917,000000,25.544,25.544,25.074,25.074,1873,0
LVC,D,20150918,000000,25.074,25.097,25.074,25.074,406,0
LVC,D,20150921,000000,25.399,25.634,25.399,25.634,2758,0
LVC,D,20150922,000000,25.641,25.732,24.936,25.724,2459,0
LVC,D,20150923,000000,25.724,25.724,24.587,25.155,1814,0
LVC,D,20150924,000000,25.155,25.155,24.75,25.155,458,0
LVC,D,20150925,000000,25.155,25.52,24.732,25.52,1152,0
LVC,D,20150928,000000,25.56,25.56,24.432,24.571,3745,0
LVC,D,20150929,000000,24.351,25.147,24.18,25.139,1001,0
LVC,D,20150930,000000,25.544,25.554,24.506,25.478,321,0
LVC,D,20151001,000000,25.544,25.56,24.952,25.034,1531,0
LVC,D,20151002,000000,25.478,25.56,25.116,25.116,1241,0
LVC,D,20151005,000000,25.796,27.743,25.796,27.743,240634,0
LVC,D,20151006,000000,27.711,28.361,27.581,28.321,16707,0
LVC,D,20151007,000000,28.4,29.213,27.996,28.814,39988,0
LVC,D,20151008,000000,28.83,29.978,28.808,29.213,5723,0
LVC,D,20151009,000000,29.594,29.86,29.05,29.788,156804,0
LVC,D,20151012,000000,29.78,29.78,28.808,29.213,2953,0
LVC,D,20151013,000000,29.132,29.132,27.223,27.996,129791,0
LVC,D,20151014,000000,28.035,28.808,27.362,28.279,15389,0
LVC,D,20151015,000000,28.808,29.058,28.4,29.058,2325,0
LVC,D,20151016,000000,29.058,29.618,29.05,29.05,3295,0
LVC,D,20151019,000000,29.375,29.456,28.808,28.969,3176,0
LVC,D,20151020,000000,29.05,29.091,28.808,29.05,652,0
LVC,D,20151021,000000,28.742,29.213,28.742,28.886,6355,0
LVC,D,20151022,000000,28.886,28.886,27.93,28.321,4216,0
LVC,D,20151023,000000,27.954,28.4,27.954,28.4,1340,0
LVC,D,20151026,000000,28.386,29.213,28.002,29.17,4202,0
LVC,D,20151027,000000,29.189,29.213,28.886,29.132,5145,0
LVC,D,20151028,000000,29.189,29.189,28.011,28.4,7097,0
LVC,D,20151029,000000,28.4,28.4,27.792,27.792,7886,0
LVC,D,20151030,000000,27.629,28.386,27.629,27.913,8517,0
LVC,D,20151102,000000,28.321,28.321,27.882,28.24,2453,0
LVC,D,20151103,000000,28.434,29.984,28.434,29.855,19451,0
LVC,D,20151104,000000,29.901,29.901,29.618,29.86,6722,0
LVC,D,20151105,000000,29.86,29.893,29.222,29.78,2401,0
LVC,D,20151106,000000,29.78,30.429,29.222,30.194,9948,0
LVC,D,20151109,000000,30.389,30.737,30.202,30.267,24558,0
LVC,D,20151110,000000,30.429,30.787,29.942,30.672,7907,0
LVC,D,20151112,000000,30.745,30.787,30.429,30.787,2496,0
LVC,D,20151113,000000,30.745,30.745,29.701,29.701,2933,0
LVC,D,20151116,000000,29.701,29.936,28.886,29.926,4862,0
LVC,D,20151117,000000,29.926,30.348,29.618,30.348,2214,0
LVC,D,20151118,000000,30.462,30.511,30.389,30.511,2780,0
LVC,D,20151119,000000,30.745,31.429,30.65,31.402,19884,0
LVC,D,20151120,000000,31.565,32.214,30.835,31.972,21264,0
LVC,D,20151123,000000,32.297,32.297,31.402,31.72,6883,0
LVC,D,20151124,000000,32.297,32.442,30.916,31.289,5792,0
LVC,D,20151125,000000,31.648,32.377,31.648,32.278,8354,0
LVC,D,20151126,000000,32.278,32.377,31.67,32.297,3201,0
LVC,D,20151127,000000,32.297,32.297,31.648,32.012,3471,0
LVC,D,20151130,000000,32.37,32.37,31.89,31.89,4901,0
LVC,D,20151201,000000,31.727,32.287,31.727,32.278,1835,0
